Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/AVision/Manuals/!System Manual (Entex Adventure Vision).pdf,https://archive.org/download/mister-manuals/1982_Entex%20Adventure%20Vision.zip/1982_Entex%20Adventure%20Vision%2F%21System%20Manual%20%28Entex%20Adventure%20Vision%29.pdf,386552,bb0efaf2b3c876424f3b3b014099ec1e,,,!System Manual (Entex Adventure Vision).pdf
docs/AVision/Manuals/Defender.pdf,https://archive.org/download/mister-manuals/1982_Entex%20Adventure%20Vision.zip/1982_Entex%20Adventure%20Vision%2FDefender.pdf,336450,af428dd8c319fa44e9f532080897fd7a,,,Defender.pdf
docs/AVision/Manuals/Space Force.pdf,https://archive.org/download/mister-manuals/1982_Entex%20Adventure%20Vision.zip/1982_Entex%20Adventure%20Vision%2FSpace%20Force.pdf,362449,96f6888effea309597b8193caa57c0d6,,,Space Force.pdf
docs/AVision/Manuals/Super Cobra.pdf,https://archive.org/download/mister-manuals/1982_Entex%20Adventure%20Vision.zip/1982_Entex%20Adventure%20Vision%2FSuper%20Cobra.pdf,384323,39a16d5c9c6c83a59ddbec358c351cd3,,,Super Cobra.pdf
docs/AVision/Manuals/Turtles.pdf,https://archive.org/download/mister-manuals/1982_Entex%20Adventure%20Vision.zip/1982_Entex%20Adventure%20Vision%2FTurtles.pdf,455135,0a812bd7ca92edff7d4520c2b751fb5c,,,Turtles.pdf
